3de7a3d3e67b96bca86c87ada9c0780316c9e10b,DELETE,regular-file,.git.bfg-report/2022-03-12/15-08-32/object-id-map.old-new.txt,106272,
af04352c26b98c95f1210161d60bf6cef1f5a6c9,DELETE,regular-file,.git.bfg-report/2022-03-12/15-10-19/object-id-map.old-new.txt,152766,
4ef92cd9841f7eb0ce3ecdc9d596d3a33ce3f217,DELETE,regular-file,inst/extdata/example.CAPRI,331079,
791a280620ee3063cb0c35545415602b10f08ff1,DELETE,regular-file,inst/extdata/paac_jhu_2014_500.maf,132376,
